NDB_No,Shrt_Desc,Water_.g.,Energ_Kcal,Protein_.g.,Lipid_Tot_.g.,Ash_.g.,Carbohydrt_.g.,Fiber_TD_.g.,Sugar_Tot_.g.,Calcium_.mg.,Iron_.mg.,Magnesium_.mg.,Phosphorus_.mg.,Potassium_.mg.,Sodium_.mg.,Zinc_.mg.,Copper_mg.,Manganese_.mg.,Selenium_.µg.,Vit_C_.mg.,Thiamin_.mg.,Riboflavin_.mg.,Niacin_.mg.,Panto_Acid_mg.,Vit_B6_.mg.,Folate_Tot_.µg.,Folic_Acid_.µg.,Food_Folate_.µg.,Folate_DFE_.µg.,Choline_Tot_..mg.,Vit_B12_.µg.,Vit_A_IU,Vit_A_RAE,Retinol_.µg.,Alpha_Carot_.µg.,Beta_Carot_.µg.,Beta_Crypt_.µg.,Lycopene_.µg.,Lut.Zea_..µg.,Vit_E_.mg.,Vit_D_µg,Vit_D_IU,Vit_K_.µg.,FA_Sat_.g.,FA_Mono_.g.,FA_Poly_.g.,Cholestrl_.mg.,,,,,,,,,,,
10119,"PORK,FRSH,VAR MEATS&BY-PRODUCTS,STOMACH,RAW",73.5,159,16.85,10.14,0.63,0,0,0,11,1.01,11,130,140,75,1.85,0.169,0.038,31.1,0,0.051,0.201,2.48,1.22,0.034,3,0,3,3,194.8,0.3,0,0,0,0,0,0,0,0,0.04,0,0,0,4.025,3.59,0.892,223,,,,,,,,,,,
10974,"PORK,GROUND,72% LN / 28% FAT,CKD,CRUMBLES",41.67,393,22.83,32.93,1.18,1.39,0,0,20,1.15,19,192,280,94,2.58,0.038,0.013,38,0,0.341,0.488,7.522,0.984,0.508,2,0,2,2,79.9,1.17,0,0,0,0,0,0,0,0,0.35,0.8,34,0,11.311,15.326,4.323,100,,,,,,,,,,,
10977,"PORK,GROUND,72% LN / 28% FAT,CKD,PAN-BROILED",43.85,377,22.59,31.42,1.05,1.08,0,0,20,1.21,18,181,275,91,2.48,0.038,0.013,37.9,0,0.271,0.488,6.852,0.815,0.443,4,0,4,4,76.1,1.11,0,0,0,0,0,0,0,0,0.47,0.8,32,0,10.804,14.356,4.222,99,,,,,,,,,,,
10975,"PORK,GROUND,84% LN / 16% FAT,CKD,CRUMBLES",51.35,289,26.69,20.04,1.34,0.58,0,0,20,1.1,23,226,354,89,2.57,0.04,0.013,42.4,0,0.421,0.486,9.286,0.915,0.613,1,0,1,1,89.7,1.02,0,0,0,0,0,0,0,0,0.31,0.5,20,0,6.631,9.021,2.549,89,,,,,,,,,,,
10978,"PORK,GROUND,84% LN / 16% FAT,CKD,PAN-BROILED",51.97,301,27.14,21.39,1.26,0,0,0,20,1.16,22,221,345,89,2.54,0.038,0.013,43.5,0,0.352,0.462,8.573,0.83,0.535,4,0,4,4,85.6,0.97,0,0,0,0,0,0,0,0,0.44,0.5,22,0,7.453,10.032,3.061,97,,,,,,,,,,,
10972,"PORK,GROUND,84% LN / 16% FAT,RAW",64.67,218,17.99,16,0.91,0.44,0,0,15,0.88,16,161,244,68,1.91,0.032,0.01,30.2,0,0.332,0.338,6.416,0.639,0.551,2,0,2,2,61.5,0.73,0,0,0,0,0,0,0,0,0.45,0.4,17,0,4.93,6.68,2.05,68,,,,,,,,,,,
10976,"PORK,GROUND,96% LN / 4% FAT,CKD,CRUMBLES",61.03,187,30.55,7.15,1.49,0,0,0,19,1.05,27,261,428,84,2.56,0.041,0.013,46.7,0,0.5,0.484,11.05,0.846,0.717,0,0,0,0,99.4,0.86,0,0,0,0,0,0,0,0,0.26,0.2,7,0,1.951,2.714,0.776,78,,,,,,,,,,,
10979,"PORK,GROUND,96% LN / 4% FAT,CKD,PAN-BROILED",60.08,185,31.69,6.2,1.47,0.57,0,0,20,1.11,25,261,415,88,2.59,0.039,0.013,49.1,0,0.433,0.435,10.293,0.846,0.627,3,0,3,3,95.2,0.83,0,0,0,0,0,0,0,0,0.4,0.2,6,0,1.86,2.36,0.81,85,,,,,,,,,,,
10973,"PORK,GROUND,96% LN / 4% FAT,RAW",73.62,121,21.1,4,1.07,0.21,0,0,15,0.86,19,190,310,67,1.93,0.033,0.01,34.8,0,0.414,0.368,7.914,0.646,0.668,2,0,2,2,71.7,0.64,0,0,0,0,0,0,0,0,0.29,0.1,4,0,1.42,1.89,0.66,59,,,,,,,,,,,
19042,"POTATO CHIPS,BARBECUE-FLAVOR",2.48,487,6.51,31.06,4.03,55.92,3.8,5.47,32,1.36,58,145,1186,545,0.98,0.247,0.385,0.4,62.4,0.221,0.119,4.957,0.85,0.375,64,0,64,64,11.5,0,393,20,0,5,203,60,130,151,4.42,0,0,16.1,4.002,13.221,12.207,0,,,,,,,,,,,
19045,"POTATO CHIPS,MADE FROM DRIED POTATOES,LT",2.22,502,4.56,26.14,2.31,64.76,3.2,0.63,29,1.11,45,129,760,450,0.7,0.153,0.361,2.9,12,0.212,0.015,3.595,0.83,0.412,27,0,27,27,0,0,0,0,0,0,0,0,0,0,2.18,0,0,7.2,6.759,4.553,12.201,0,,,,,,,,,,,
19410,"POTATO CHIPS,MADE FROM DRIED POTATOES,PLN",2.37,545,4.62,35.28,2.34,55.38,2.9,0.76,17,0.8,40,110,637,400,0.58,0.136,0.26,0.4,1.2,0.21,0.07,2.653,0.595,0.493,19,0,19,19,32.8,0,0,0,0,0,0,0,0,0,13.72,0,0,7.2,8.643,6.14,15.502,0,,,,,,,,,,,
19411,"POTATO CHIPS,PLAIN,SALTED",1.86,532,6.39,33.98,3.94,53.83,3.1,0.33,21,1.28,63,153,1196,527,1.09,0.234,0.43,2.5,21.6,0.213,0.088,4.762,0.956,0.531,29,0,29,29,12.1,0,0,0,0,0,0,0,0,0,10.45,0,0,22.1,3.4,18.963,8.282,0,,,,,,,,,,,
19811,"POTATO CHIPS,PLN,UNSALTED",1.9,536,7,34.6,3.6,52.9,4.8,0.22,24,1.63,67,165,1275,8,1.09,0.306,0.44,8.1,31.1,0.167,0.197,3.827,0.402,0.66,45,0,45,45,37.5,0,0,0,0,0,0,0,0,0,9.11,0,0,22.1,10.96,9.84,12.17,0,,,,,,,,,,,
11413,POTATO FLOUR,6.52,357,6.9,0.34,3.14,83.1,5.9,3.52,65,1.38,65,168,1001,55,0.54,0.197,0.313,1.1,3.8,0.228,0.051,3.507,0.474,0.769,25,0,25,25,39.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.09,0.008,0.15,0,,,,,,,,,,,
11672,POTATO PANCAKES,47.77,268,6.08,14.76,3.59,27.81,3.3,1.79,32,1.67,36,128,622,764,0.7,0.18,0.26,8.9,27.6,0.158,0.173,1.672,0.757,0.448,41,6,35,45,74.2,0.29,113,32,31,0,4,2,0,87,0.23,0.3,11,2.7,2.496,3.73,7.516,95,,,,,,,,,,,
11399,"POTATO PUFFS,FRZ,OVEN-HEATED",59.65,192,2.13,9.05,1.89,27.29,2,0.27,14,0.58,17,84,287,463,0.3,0.079,0.127,0.4,4,0.069,0.037,1.449,0.32,0.121,23,0,23,23,25.4,0,5,0,0,0,3,0,0,16,0.26,0,0,3.7,1.657,4.544,2.354,0,,,,,,,,,,,
11398,"POTATO PUFFS,FRZ,UNPREP",62.8,178,1.93,8.71,1.75,24.8,2.3,0.28,13,0.47,16,64,247,428,0.26,0.075,0.111,0.3,6.9,0.184,0.061,1.815,0.583,0.194,17,0,17,17,24.9,0,4,0,0,0,3,0,0,15,0.11,0,0,2.5,1.418,3.376,3.14,0,,,,,,,,,,,
22971,POTATO SALAD W/ EGG,70.99,157,1.96,9.4,1.47,16.18,1.3,4.95,15,0.5,15,53,242,329,0.33,0.041,0.112,2.4,0.8,0.032,0.017,0.8,0.443,0.115,13,0,13,13,18.2,0.07,163,19,13,5,67,3,0,43,0.68,0.1,4,14.3,1.437,2,4.983,17,,,,,,,,,,,
11674,"POTATOES,BKD,FLESH & SKN,WO/ SALT",74.89,93,2.5,0.13,1.33,21.15,2.2,1.18,15,1.08,28,70,535,10,0.36,0.118,0.219,0.4,9.6,0.064,0.048,1.41,0.376,0.311,28,0,28,28,14.8,0,10,1,0,0,6,0,0,30,0.04,0,0,2,0.034,0.003,0.057,0,,,,,,,,,,,
11829,"POTATOES,BKD,FLESH,W/SALT",75.42,93,1.96,0.1,0.97,21.55,1.5,1.7,5,0.35,25,50,391,241,0.29,0.215,0.161,0.3,12.8,0.105,0.021,1.395,0.555,0.301,9,0,9,9,14.5,0,0,0,0,0,0,0,0,0,0.04,0,0,0.3,0.026,0.002,0.043,0,,,,,,,,,,,
11363,"POTATOES,BKD,FLESH,WO/SALT",75.42,93,1.96,0.1,0.97,21.55,1.5,1.7,5,0.35,25,50,391,5,0.29,0.215,0.161,0.3,12.8,0.105,0.021,1.395,0.555,0.301,9,0,9,9,14.5,0,0,0,0,0,0,0,0,0,0.04,0,0,0.3,0.026,0.002,0.043,0,,,,,,,,,,,
11830,"POTATOES,BKD,SKN ONLY,W/ SALT",47.31,198,4.29,0.1,2.24,46.06,7.9,1.4,34,7.04,43,101,573,257,0.49,0.817,0.616,0.7,13.5,0.122,0.106,3.065,0.857,0.614,22,0,22,22,31,0,10,1,0,0,6,0,0,30,0.04,0,0,1.7,0.026,0.002,0.043,0,,,,,,,,,,,
11364,"POTATOES,BKD,SKN,WO/SALT",47.31,198,4.29,0.1,2.24,46.06,7.9,1.4,34,7.04,43,101,573,21,0.49,0.817,0.616,0.7,13.5,0.122,0.106,3.065,0.857,0.614,22,0,22,22,31,0,10,1,0,0,6,0,0,30,0.04,0,0,1.7,0.026,0.002,0.043,0,,,,,,,,,,,
11831,"POTATOES,BLD,CKD IN SKN,FLESH,W/SALT",76.98,87,1.87,0.1,0.92,20.13,2,0.91,5,0.31,22,44,379,240,0.3,0.188,0.138,0.3,13,0.106,0.02,1.439,0.52,0.299,10,0,10,10,13.5,0,3,0,0,0,2,0,0,10,0.05,0,0,2.2,0.026,0.002,0.043,0,,,,,,,,,,,
11365,"POTATOES,BLD,CKD IN SKN,FLESH,WO/SALT",76.98,87,1.87,0.1,0.92,20.13,1.8,0.91,5,0.31,22,44,379,4,0.3,0.188,0.138,0.3,13,0.106,0.02,1.439,0.52,0.299,10,0,10,10,13.5,0,3,0,0,0,2,0,0,10,0.01,0,0,2.2,0.026,0.002,0.043,0,,,,,,,,,,,
11833,"POTATOES,BLD,CKD WO/ SKN,FLESH,W/ SALT",77.46,86,1.71,0.1,0.72,20.01,2,0.89,8,0.31,20,40,328,241,0.27,0.167,0.14,0.3,7.4,0.098,0.019,1.312,0.509,0.269,9,0,9,9,13.2,0,2,0,0,0,1,0,0,9,0.01,0,0,2.2,0.026,0.002,0.043,0,,,,,,,,,,,
11367,"POTATOES,BLD,CKD WO/ SKN,FLESH,WO/ SALT",77.46,86,1.71,0.1,0.72,20.01,1.8,0.89,8,0.31,20,40,328,5,0.27,0.167,0.14,0.3,7.4,0.098,0.019,1.312,0.509,0.269,9,0,9,9,13.2,0,2,0,0,0,1,0,0,9,0.01,0,0,2.2,0.026,0.002,0.043,0,,,,,,,,,,,
43311,"POTATOES,CND,DRND SOL,NO SALT",84.3,62,1.4,0.2,0.5,13.6,2.4,0.59,5,1.26,14,28,229,5,0.28,0.057,0.12,0.9,5.1,0.07,0.01,0.92,0.245,0.19,6,0,6,6,9.2,0,2,0,0,0,1,0,0,6,0.05,0,0,1.5,0.051,0.005,0.085,0,,,,,,,,,,,
11352,"POTATOES,FLESH & SKN,RAW",79.25,77,2.05,0.09,1.11,17.49,2.1,0.82,12,0.81,23,57,425,6,0.3,0.11,0.153,0.4,19.7,0.081,0.032,1.061,0.295,0.298,15,0,15,15,12.1,0,2,0,0,0,1,0,0,9,0.01,0,0,2,0.025,0.002,0.042,0,,,,,,,,,,,
11359,"POTATOES,FR FR,CRNKL OR REG,SALT ADDED IN PROC,FRZ,AS PURCH",67.11,150,2.34,4.99,1.59,23.96,2,0.21,13,0.62,21,81,380,349,0.34,0.077,0.157,0.5,7.7,0.106,0.037,2.14,0.448,0.196,31,0,31,31,19.2,0,4,0,0,0,2,0,0,13,0.1,0,0,2.1,1.249,3.102,0.27,0,,,,,,,,,,,
11403,"POTATOES,FRENCH FR,ALL TYPES,SALT ADDED IN PROC,FRZ,OVEN HTD",64.44,158,2.75,5.48,1.77,25.55,2,0.37,12,0.57,24,87,478,324,0.35,0.104,0.154,0.4,8.6,0.13,0.032,2.077,0.463,0.261,23,0,23,23,23.7,0,5,0,0,0,3,0,0,16,0.39,0,0,7.4,0.848,1.874,1.502,0,,,,,,,,,,,
11394,"POTATOES,FRENCH FR,SHOESTRING,SALT ADDED IN PROC,FRZ,AS PRCH",64.51,167,2.16,6.24,1.5,25.59,2.3,0.2,11,0.72,21,90,379,323,0.36,0.11,0.155,0.5,12.3,0.09,0.034,1.97,0.498,0.17,36,0,36,36,20.8,0,4,0,0,0,2,0,0,14,0.12,0,0,2.6,1.371,3.754,0.307,0,,,,,,,,,,,
11400,"POTATOES,FRZ,WHL,UNPREP",79.3,78,2.38,0.16,0.69,17.47,1.2,0.78,8,1.01,13,32,346,25,0.3,0.094,0.223,0.3,14.2,0.154,0.031,1.68,0.374,0.256,13,0,13,13,12.2,0,2,0,0,0,1,0,0,8,0.01,0,0,1.9,0.041,0.003,0.067,0,,,,,,,,,,,
11391,"POTATOES,HASH BROWN,FRZ,PLN,PREP,PAN FRIED IN CANOLA OIL",55.95,219,2.65,11.59,1.3,28.51,3.2,0.27,17,0.54,28,79,496,15,0.38,0.115,0.184,0.5,6.7,0.134,0.033,2.314,0.574,0.236,16,0,16,16,23.2,0,0,0,0,0,0,0,0,0,2.19,0,0,18.1,0.934,7.295,2.785,0,,,,,,,,,,,
11370,"POTATOES,HASH BROWN,HOME-PREPARED",47.25,265,3,12.52,2.12,35.11,3.2,1.49,14,0.55,35,70,576,342,0.47,0.293,0.247,0.5,13,0.172,0.033,2.302,0.893,0.472,16,0,16,16,23.2,0,5,0,0,0,3,0,0,16,0.01,0,0,3.7,1.883,5.299,4.703,0,,,,,,,,,,,
11378,"POTATOES,MSHD,DEHYD,FLAKES WO/MILK,DRY FORM",6.58,354,8.34,0.41,3.5,81.17,6.6,3.36,27,1.21,66,156,1098,77,0.7,0.161,0.161,13.4,81,0.988,0.11,6.264,2.079,0.748,46,0,46,46,54.9,0,11,1,0,0,6,0,0,37,0.03,0,0,8.7,0.169,0.009,0.143,0,,,,,,,,,,,
11382,"POTATOES,MSHD,DEHYD,GRANULES W/MILK,DRY FORM",6.3,357,10.9,1.1,4,77.7,6.6,3.37,142,3.5,74,237,1848,82,1.2,0.578,0.488,26.3,16,0.19,0.3,4.2,1.864,0.887,30,0,30,30,55,0,75,18,17,0,10,0,0,37,0.03,0,0,8.7,0.461,0.152,0.285,2,,,,,,,,,,,
11380,"POTATOES,MSHD,DEHYD,GRANULES WO/MILK,DRY FORM",3.63,372,8.22,0.54,2.1,85.51,7.1,3.47,41,1.09,98,245,703,67,0.91,0.102,1.121,27.1,37,0.453,0.253,4.765,0.345,0.861,40,0,40,40,56.6,0,11,1,0,0,7,0,0,38,0.27,0,0,9,0.138,0.011,0.238,0,,,,,,,,,,,
11379,"POTATOES,MSHD,DEHYD,PREP FROM FLAKES WO/ MILK,WHL MILK & BUT",81.2,97,1.77,5.13,1.03,10.87,0.8,1.61,32,0.16,11,39,164,164,0.18,0.031,0.021,2.5,9.7,0.13,0.054,0.776,0.342,0.098,7,0,7,7,10.9,0.11,172,47,46,0,11,0,0,4,0.14,0.3,12,1.5,3.191,1.31,0.222,14,,,,,,,,,,,
11383,"POTATOES,MSHD,DEHYD,PREP FROM GRAN W/ MILK,H2O & MARG ADDED",76.01,116,2.13,4.8,0.93,16.13,1.3,1.74,35,0.2,20,62,155,172,0.24,0.029,0.199,5.6,6.5,0.09,0.083,0.86,0.145,0.16,8,0,8,8,13.7,0.1,214,51,48,0,33,0,0,7,0.51,0.3,11,6.3,0.955,1.707,1.045,2,,,,,,,,,,,
11934,"POTATOES,MSHD,HOME-PREPARED,WHL MILK & BUTTER ADDED",75.61,113,1.86,4.22,1.5,16.81,1.5,1.43,24,0.26,18,45,284,317,0.27,0.138,0.114,0.8,6,0.086,0.041,1.072,0.468,0.222,8,0,8,8,13.5,0.07,138,38,37,0,9,0,0,7,0.12,0.2,10,2,2.613,1.07,0.199,11,,,,,,,,,,,
11371,"POTATOES,MSHD,HOME-PREPARED,WHL MILK & MARGARINE ADDED",75.25,113,1.96,4.2,1.65,16.94,1.5,1.41,21,0.26,19,48,326,333,0.3,0.155,0.113,0.8,10.5,0.092,0.042,1.174,0.476,0.247,9,0,9,9,13.5,0.07,187,44,41,0,30,0,0,7,0.42,0.2,7,6,0.745,1.44,0.892,1,,,,,,,,,,,
11657,"POTATOES,MSHD,HOME-PREPARED,WHL MILK ADDED",78.48,83,1.91,0.57,1.46,17.57,1.5,1.48,24,0.27,18,46,296,302,0.28,0.145,0.119,0.8,6.2,0.089,0.041,1.118,0.485,0.232,8,0,8,8,13.3,0.07,27,7,7,0,2,0,0,8,0.02,0.2,8,1.8,0.302,0.124,0.065,2,,,,,,,,,,,
31036,"POTATOES,MSHD,RTE",78.27,106,1.97,5.01,1.46,13.29,1.9,1.76,34,0.27,14,61,274,298,0.3,0.011,0.091,26.9,0.1,0.085,0.088,1.02,0.405,0.109,6,0,6,6,14.3,0.22,205,53,52,0,19,0,0,0,0.29,0.1,2,2.4,2.632,1.236,0.684,13,,,,,,,,,,,
11355,"POTATOES,RED,FLESH & SKN,RAW",80.96,70,1.89,0.14,1.1,15.9,1.7,1.29,10,0.73,22,61,455,18,0.33,0.134,0.141,0.5,8.6,0.081,0.031,1.149,0.279,0.17,18,0,18,18,16.4,0,7,0,0,0,4,0,0,21,0.01,0,0,2.9,0.035,0.003,0.059,0,,,,,,,,,,,
11356,"POTATOES,RUSSET,FLESH & SKN,BKD",74.45,97,2.63,0.13,1.35,21.44,2.3,1.08,18,1.07,30,71,550,14,0.35,0.107,0.228,0.5,8.3,0.067,0.048,1.348,0.38,0.354,26,0,26,26,15,0,10,1,0,0,6,0,0,19,0.07,0,0,2,0.032,0.003,0.054,0,,,,,,,,,,,
11353,"POTATOES,RUSSET,FLESH & SKN,RAW",78.58,79,2.14,0.08,1.13,18.07,1.3,0.62,13,0.86,23,55,417,5,0.29,0.103,0.157,0.4,5.7,0.082,0.033,1.035,0.301,0.345,14,0,14,14,12.6,0,1,0,0,0,0,0,0,5,0.01,0,0,1.8,0.026,0.002,0.043,0,,,,,,,,,,,
11357,"POTATOES,WHITE,FLESH & SKN,BKD",75.43,94,2.1,0.15,1.24,21.08,2.1,1.53,10,0.64,27,75,544,7,0.35,0.127,0.189,0.5,12.6,0.048,0.043,1.528,0.383,0.211,38,0,38,38,14.4,0,10,1,0,0,6,0,0,30,0.04,0,0,2.7,0.022,0.002,0.037,0,,,,,,,,,,,
11354,"POTATOES,WHITE,FLESH & SKN,RAW",81.58,69,1.68,0.1,0.94,15.71,2.4,1.15,9,0.52,21,62,407,16,0.29,0.116,0.145,0.3,9.1,0.071,0.034,1.066,0.281,0.203,18,0,18,18,11,0,8,0,0,0,5,0,0,13,0.01,0,0,1.6,0.026,0.002,0.043,0,,,,,,,,,,,
7067,POULTRY SALAD SNDWCH SPRD,66.17,200,11.64,13.52,1.26,7.41,0,0,10,0.61,10,33,183,653,1.04,0.03,0.009,10.9,1,0.024,0.071,1.669,0.27,0.11,5,0,5,5,49.6,0.38,140,42,42,0,0,0,0,0,2.2,0.2,8,0,3.45,3.25,6.22,30,,,,,,,,,,,
19048,"PRETZELS,HARD,CONFECTIONER'S COATING,CHOCOLATE-FLAVOR",2.5,457,7.5,16.7,2.2,70.9,2.4,38.8,74,2,41,145,225,569,0.92,0.302,0.562,14.5,0.5,0.099,0.2,0.8,0.759,0.172,9,0,9,9,39.7,0,0,0,0,0,0,0,0,9,0.62,0,0,11.1,7.68,5.39,2.15,0,,,,,,,,,,,
19047,"PRETZELS,HARD,PLN,SALTED",3.13,384,10.04,2.93,3.51,80.39,3.4,2.21,27,4.58,29,128,223,1240,1.04,0.156,1.015,4.4,2.1,0.424,0.332,5.27,0.322,0.074,166,0,166,166,29.5,0,0,0,0,0,0,0,0,9,0.47,0,0,2.8,0.391,0.727,1.291,0,,,,,,,,,,,
10876,"PRK,CRD,HAM W/ NAT JUCS,SPRL SLC,MEAT ONLY,BNLES,LN,HTD,RSTD",69.47,126,22.56,3.78,3.77,1.08,0,1.08,4,0.84,22,312,349,986,1.82,0.189,0.022,41.8,0,0.468,0.23,6.72,1.05,0.428,1,0,1,1,86.1,0.51,43,13,13,0,0,0,0,0,0.19,0.8,32,0,0.493,0.676,0.286,63,,,,,,,,,,,
9294,"PRUNE JUICE,CANNED",81.24,71,0.61,0.03,0.68,17.45,1,16.45,12,1.18,14,25,276,4,0.21,0.068,0.151,0.6,4.1,0.016,0.07,0.785,0.107,0.218,0,0,0,0,2.7,0,3,0,0,0,2,0,0,40,0.12,0,0,3.4,0.003,0.021,0.007,0,,,,,,,,,,,
19193,"Puddings, rice, ready-to-eat",75.15,108,3.23,2.15,0.78,18.39,0.3,11.59,95,0.11,8,82,125,97,0.43,0.023,0.077,3.2,1.3,0.027,0.183,0.217,0.54,0.052,4,0,4,4,7.8,0.15,69,19,19,0,4,0,0,9,0.07,0,0,0.2,1.208,0.556,0.129,12,,,,,,,,,,,
44260,"PUDDINGS,ALL FLAVORS XCPT CHOC,LO CAL,INST,DRY MIX",6.84,350,0.81,0.9,6.8,84.66,0.8,0.9,143,0.38,5,2368,30,3750,0.1,0.038,0.041,0.8,0,0.005,0.021,0.014,0.047,0.005,1,0,1,1,1.1,0.05,0,0,0,0,0,0,0,0,0.08,0,0,1.7,0.099,0.116,0.433,0,,,,,,,,,,,
19319,"PUDDINGS,BANANA,DRY MIX,INST,PREP W/ WHL MILK",73.62,115,2.62,2.8,1.2,19.76,0,17.38,94,0.05,9,206,112,290,0.32,0.024,0.005,3.2,0,0.038,0.14,0.074,0.311,0.03,4,0,4,4,11.9,0.37,134,38,38,0,6,0,0,0,0.06,1.1,42,0.2,1.562,0.698,0.221,9,,,,,,,,,,,
19321,"PUDDINGS,BANANA,DRY MIX,REG,PREP W/ WHL MILK",74.96,111,2.74,2.89,0.97,18.44,0,15.98,101,0.04,10,74,118,158,0.34,0.025,0.006,3.3,0,0.036,0.147,0.077,0.324,0.028,4,0,4,4,11.2,0.31,141,40,39,0,6,0,0,0,0.06,1.1,44,0.2,1.634,0.711,0.195,9,,,,,,,,,,,
44061,"PUDDINGS,CHOC FLAVOR,LO CAL,INST,DRY MIX",4.2,356,5.3,2.4,9.9,78.2,6.1,0.7,126,3.11,89,1660,1279,2838,0.41,0.838,0.703,3.9,0,0.02,0.09,0.4,0.055,0.04,6,0,6,6,3.3,0.01,0,0,0,0,0,0,0,7,0.02,0,0,0.4,0.984,1.154,0.131,0,,,,,,,,,,,
44258,"PUDDINGS,CHOC FLAVOR,LO CAL,REG,DRY MIX",6.8,365,10.08,3,5.7,74.42,10.1,0.7,50,3.87,110,174,570,3326,1.49,0.854,0.887,5.1,0,0.025,0.105,0.545,0.058,0.027,0,0,0,0,3.3,0,0,0,0,0,0,0,0,9,0.02,0,0,0.5,1.578,1.15,0.13,0,,,,,,,,,,,
19184,"PUDDINGS,CHOC,DRY MIX,INST",3.2,378,2.3,1.9,4.7,87.9,3.6,67.86,12,1.29,45,72,236,1771,0.62,0.354,0.367,2.5,0,0.01,0.055,0.234,0.025,0.012,3,0,3,3,3.4,0,0,0,0,0,0,0,0,4,0.07,0,0,1.5,0.825,0.487,0.348,0,,,,,,,,,,,
19189,"PUDDINGS,CHOC,DRY MIX,INST,PREP W/ WHOLE MILK",73.13,120,3.16,3.15,0.92,19.64,0.8,11.96,106,0.34,20,87,150,98,0.48,0.111,0.097,3.7,0,0.038,0.157,0.133,0.326,0.03,4,0,4,4,11.3,0.31,139,39,39,0,6,0,0,1,0.06,1.1,44,0.3,1.81,0.819,0.18,9,,,,,,,,,,,
19190,"PUDDINGS,CHOC,DRY MIX,REG,PREP W/ 2% MILK",73.94,111,3.28,2.06,0.96,19.76,0.8,11.85,112,0.34,21,94,156,102,0.57,0.095,0.106,2.7,0.1,0.033,0.171,0.136,0.31,0.032,4,0,4,4,12.9,0.37,163,47,47,0,3,0,0,1,0.03,1,42,0.2,1.289,0.602,0.076,7,,,,,,,,,,,
19183,"PUDDINGS,CHOC,RTE",69.46,142,2.09,4.6,0.84,23.01,0,17.17,51,1.27,18,56,184,152,0.34,0.092,0.118,0,0.3,0.024,0.072,0.123,0.244,0.018,3,0,3,3,9.5,0.09,46,14,14,0,0,0,0,1,0.31,0,0,0.6,1.263,2.731,0.105,1,,,,,,,,,,,
19235,"PUDDINGS,CHOC,RTE,FAT FREE",76.23,93,1.93,0.3,0.7,20.87,0.3,15.75,39,1.69,15,54,208,154,0.3,0.083,0.078,1.6,0,0.018,0.074,0.087,0.148,0.016,3,0,3,3,7,0.15,1,0,0,0,0,0,0,1,0,0,0,0.1,0,0,0,1,,,,,,,,,,,
19324,"PUDDINGS,COCNT CRM,DRY MIX,REG",3.7,434,1,11.36,2.1,81.84,1.6,80.54,8,0.57,15,35,133,682,0.35,0.143,0.462,3.6,0.3,0.01,0.029,0.102,0.135,0.05,2,0,2,2,3.7,0,0,0,0,0,0,0,0,0,0.07,0,0,0.1,11.364,0,0,0,,,,,,,,,,,
19218,"PUDDINGS,TAPIOCA,RTE",71.84,130,1.95,3.88,0.64,21.69,0,14.91,71,0.11,6,60,92,145,0.22,0.018,0.011,0,0.3,0.024,0.097,0.065,0.235,0.024,3,0,3,3,6.2,0.21,0,0,0,0,0,0,0,0,0.15,0,0,0.4,0.962,2.538,0.072,1,,,,,,,,,,,
19234,"PUDDINGS,TAPIOCA,RTE,FAT FREE",76.25,94,1.44,0.35,0.64,21.31,0,14.18,52,0.11,5,66,70,187,0.17,0.018,0.011,0,0.3,0.013,0.075,0.101,0.03,0.02,2,0,2,2,6.5,0.31,1,0,0,0,0,0,0,0,0.01,0,0,0,0.122,0.012,0.002,1,,,,,,,,,,,
19202,"PUDDINGS,VANILLA,DRY MIX,INST",2.6,377,0,0.6,3.9,92.9,0,92.9,12,0.01,1,705,12,1441,0.06,0.093,0,0.7,0,0.002,0.028,0.006,0.026,0.002,0,0,0,0,1.1,0.02,2,1,1,0,0,0,0,0,0.02,0,0,0.1,0.432,0.12,0.01,0,,,,,,,,,,,
19206,"PUDDINGS,VANILLA,DRY MIX,REG",3.9,379,0.3,0.4,2,93.5,0.6,79.34,5,0.08,0,2,20,635,0.02,0.021,0.008,0.9,0,0,0.013,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.03,0.17,0,,,,,,,,,,,
19207,"PUDDINGS,VANILLA,DRY MIX,REG,PREP W/ WHL MILK",74.49,113,2.8,2.9,0.9,18.92,0.1,17.09,99,0.04,9,74,119,156,0.33,0.025,0.005,3.3,0,0.036,0.149,0.078,0.326,0.028,4,0,4,4,11.2,0.31,141,40,40,0,6,0,0,0,0.06,1.1,45,0.2,1.643,0.714,0.197,9,,,,,,,,,,,
19201,"PUDDINGS,VANILLA,RTE",71.66,130,1.45,3.78,0.51,22.6,0,16.97,49,0.09,4,41,65,142,0.16,0.018,0.011,0,0.2,0.019,0.071,0.057,0.153,0.019,2,0,2,2,6.2,0.15,6,2,2,0,0,0,0,0,0.3,0,0,0.6,1.016,2.286,0.087,1,,,,,,,,,,,
